,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scheme 1,Scheme 2,JOB_ID,ACCOUNT_ITEM_ID(Cont No.),Policy_No,Prefix,SITE_ADDRESS_1,SITE_ADDRESS_2,SITE_ADDRESS_3,SITE_ADDRESS_4(Post Code),CONTRACTOR,WORK_TYPE_1,WORK_TYPE_2,WORK_TYPE_3,CONTRACT_PRICE,Excess,Excess value,CODE1(rates),CODE2(rates),COMPLETION_DATE,Orig Pol Start Date,DEPOSIT_PAID_DATE,GUARANTEE_TERM_1,Commision,PAYMENT_MADE,IPT/TAX,IPTPLUSPAYMENT,NET_PREMIUM,MONTH_OF_COMPLETION,LOCATION,Type,No of Policies,Bord Month,Reserve Pot,Actuarial Split,Month of Account,Bord Name,Customer Surname,Unique identifier,Actuarial Adjustment,Claims Paid(Y or N),Claim Amount
Global Home Warranties,GHW ROI,Week 3,,SINI1003140590,GHW,6,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,119967.64,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100076,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140591,GHW,24,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,75870.62,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100077,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140592,GHW,25,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,75870.62,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100078,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140593,GHW,27,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,75870.62,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100079,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140594,GHW,29,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,75870.62,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100080,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140595,GHW,30,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,75870.62,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100081,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140596,GHW,35,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,76687.23,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100082,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140597,GHW,36,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,63844.16,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100083,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140598,GHW,38,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,63844.16,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100084,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140599,GHW,7,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,108683.55,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100085,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140600,GHW,33,"Carlinn Hall, Mullaharlin Road, Dundalk",,,Wonderglade Homes,New Build,,,63844.16,N,,,,10/03/2014,10/03/2014,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100086,,,
Global Home Warranties,GHW ROI,Week 3,,SINI1003140623,GHW,3,"Elton Park, Sandycover, Dublin ",,,Torca Developments Ltd,New Build,,,263955.2,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100087,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1012130518,GHW,7,"Riverside, Rathcormac",,,Ernst & Young,New Build,,,82486,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100088,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130282,GHW,101,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,94771.36,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100089,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130283,GHW,102,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,94931.17,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100090,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130284,GHW,103,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,92693.74,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100091,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130285,GHW,104,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,103161.73,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100092,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130286,GHW,105,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,101483.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100093,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130287,GHW,106,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,71917.56,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100094,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130288,GHW,107,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,94771.36,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100095,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130289,GHW,108,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,98287.32,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100096,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130290,GHW,205,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,75753.15,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100097,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130291,GHW,206,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100098,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130292,GHW,207,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,77111.6,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100099,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130293,GHW,208,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100100,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130294,GHW,209,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100101,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130295,GHW,210,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100102,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130296,GHW,211,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100103,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130297,GHW,212,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100104,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130298,GHW,213,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100105,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130299,GHW,214,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100106,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130300,GHW,215,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,45547.79,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100107,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130301,GHW,216,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,45547.79,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100108,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130302,GHW,217,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,66963.23,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100109,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130303,GHW,218,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,76712.06,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100110,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130304,GHW,219,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100111,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130305,GHW,220,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100112,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130306,GHW,222,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,67922.14,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100113,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130307,GHW,303,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100114,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130308,GHW,304,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100115,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130309,GHW,400,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,84463.17,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100116,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130310,GHW,505,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,96049.89,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100117,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130311,GHW,506,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,75753.15,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100118,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130312,GHW,507,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100119,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130313,GHW,508,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100120,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130314,GHW,509,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100121,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130315,GHW,510,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100122,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130316,GHW,511,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100123,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130317,GHW,512,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100124,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130318,GHW,513,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100125,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130319,GHW,514,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100126,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130320,GHW,515,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100127,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130321,GHW,516,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100128,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130322,GHW,517,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100129,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130323,GHW,518,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100130,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130324,GHW,519,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100131,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130325,GHW,520,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100132,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130326,GHW,521,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100133,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130327,GHW,522,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100134,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130328,GHW,523,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100135,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130330,GHW,525,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,82225.74,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100136,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130331,GHW,526,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100137,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130332,GHW,527,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100138,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130333,GHW,528,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100139,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130334,GHW,529,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100140,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130335,GHW,530,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,84463.17,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100141,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130336,GHW,531,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,96049.89,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100142,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130337,GHW,600,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,75753.15,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100143,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130338,GHW,700,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100144,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130339,GHW,805,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100145,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130340,GHW,806,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100146,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130341,GHW,807,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100147,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130342,GHW,808,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100148,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130343,GHW,809,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100149,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130344,GHW,810,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100150,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130345,GHW,811,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69120.76,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100151,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130346,GHW,812,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,68321.68,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100152,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130347,GHW,813,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100153,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130348,GHW,814,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100154,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130349,GHW,815,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100155,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130350,GHW,816,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100156,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130351,GHW,817,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100157,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130352,GHW,818,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100158,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130353,GHW,819,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,69280.58,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100159,,,
Global Home Warranties,GHW ROI,Week 4,,SINI1005130354,GHW,820,"B2A Beacon South Quarter, Sandyford, Dublin 18",,,Mazars,New Build,,,70079.66,N,,,,01/03/2014,,,120,,,3959.33,,247.46,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100160,,,
